id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1338,3.2438392667031333e-125,6.136180079152579e-136,7.198140487768519e-66,5.238765028041851e-29,0.0,1.0793572969947147e-11,8.02066667117448e-101,2.857801839288146e-79,5.310005745216117e-101,2.8142304980385762e-275,3.9361353870386774e-47,5.997234022796902e-138,1.2728344419023103e-115,5.1556167850939166e-92,3.9221960789972526e-163,0.23639114621709725,1.1465070522602462e-123,1.9582709093391565e-76,8.801126013287211e-111,2.40917083360122e-113,1.88447277746934e-104,1.7087654261839572e-77,0.23639114283725862,3.146951238344823e-64,1.9243282926117545e-105,8.65427486198016e-57,8.87225887324252e-75,3.282195894180028e-64,0.23639114621709725,0.23436622846104432,7.567241874280886e-05,8.14408012607068e-37,7.917485957800897e-58,1.6548947896659767e-59,5.842911768017135e-42,9.680512482474035e-147,1.5081123523599103e-59,3.8914036226963066e-75,7.627692810307992e-62,1.830208136766856e-36,2.993369766056633e-36,3.0424425544298264e-133,3.314509174912609e-78,1.1355442491489814e-58,1.2552928214137856e-60,1.2098428176139281e-85,2.786910823267012e-91,7.782026824533384e-167,4.210426009627894e-141,6.59024120302936e-118,4.519329593844994e-57,8.34226646828595e-75,6.598868179469754e-52,5.061461840221296e-82,1.0365479957971431e-62,9.150115592909691e-39,3.3408722766340806e-82,5.8604715161584096e-92,9.067242516704587e-71,6.062240976626829e-105,7.006965009679914e-117,6.429124148012199e-92,7.957966822484367e-43,3.755789512486893e-192,3.4171357898429753e-94,1.9621707059256577e-90,2.648361687826524e-12,2.921429597195743e-22,3.6088590598728836e-37,5.844160760014427e-42,0.05638466383531766,3.745894288204155e-138,2.4502046648827384e-66,3.117112926517053e-25,1.126616471972279e-192,1.5322788645449647e-172,4.820833126076672e-75,1.7595842367141317e-19,3.336881147732175e-176,1.897825439181182e-34,3.1068448670995153e-90,1.3077591732420834e-34,4.236351011301749e-145,8.31703699312315e-68,8.025985170284198e-98,2.9241049008587964e-145,2.3236370221742236e-60,7.695688969700648e-34,1.1246958792926536e-120,1.4060079481292448e-175,4.3946385160025646e-57,1.3205827454794104e-171,6.683388419119304e-67,5.258556143614142e-74,2.816906752930476e-57,7.851426922689064e-144,6.6747166016253494e-40,8.32626632390544e-138,2.938541201533928e-72
1343,3.370890104991284e-51,3.711620532124087e-99,6.026518968609366e-93,6.467473400767195e-25,1.1797079018528456e-305,3.1337073407135994e-58,3.359490345910667e-114,2.538551750956118e-58,9.578867612564653e-50,6.601335957437792e-209,0.9999999999998146,1.1387075994738632e-122,1.0032748542538201e-95,8.941235937751656e-91,2.8358698616947766e-123,4.498661580755269e-146,1.0149554289219148e-79,7.754858661850676e-73,5.29355197450145e-90,4.8447607932013043e-101,2.7997310436501266e-43,2.0978091695919053e-49,2.6271182562008736e-63,1.334397828098905e-84,6.117092288269109e-126,1.7384627423397594e-76,3.0448060034691055e-44,2.6974032030188606e-83,2.075932589397905e-50,2.6881651926264132e-64,3.3769760667763357e-49,1.810731760577552e-13,2.1085155520743584e-65,1.711355890315919e-81,2.995161625497407e-77,1.2539333174669523e-134,3.84954833594979e-95,4.084410539575146e-110,2.490378729686871e-111,6.739787335809543e-74,2.7524057107311116e-83,7.447660392213855e-82,4.098105067484484e-75,2.7771692063395274e-55,1.732789079828375e-60,4.658887020600362e-75,1.299352625497477e-72,3.086910779194647e-141,5.150202524782358e-86,9.865775913003943e-48,5.425634281862526e-58,6.017926720816103e-69,9.098393083226511e-57,1.353067875988643e-57,8.382553628837303e-42,1.2383017931197901e-40,2.489367248091302e-59,4.076845791846309e-165,1.6749264841329627e-59,4.960634282318011e-119,1.4231673844139126e-117,1.1124209968402903e-92,1.128031152555153e-99,3.7948900293369175e-196,2.9577154989256708e-52,1.6571547249789097e-67,5.921149690014668e-56,1.5325569105322088e-70,3.482291205559922e-15,1.96494605546555e-29,8.060556977007336e-61,7.922471908712485e-135,2.2715650137836754e-110,4.405740850049796e-32,7.764308042561518e-123,9.636751013864716e-116,7.156113813602534e-92,7.266421680848813e-69,3.972991720673152e-134,3.7948003355589854e-45,4.613510526877737e-81,1.6875287086837328e-26,1.1634857057996562e-170,1.1561169945507824e-43,9.907862894245836e-92,4.112692866251079e-127,1.673796727757621e-43,3.2351271543954082e-65,3.409822946333113e-167,1.693426609017634e-120,1.9312618423342148e-39,5.258120990537102e-118,2.256280211578105e-27,3.16548744279791e-42,8.288966392937833e-16,4.897579415248729e-95,1.1415557628069498e-56,2.7539313867330607e-114,2.6355279039482207e-32
1351,2.1962799366647914e-63,3.166160706567358e-194,2.2901035406299117e-85,1.6772166923820803e-09,0.0,6.70834905619872e-78,1.32183613501344e-122,1.0717562246756163e-113,6.324013169759922e-112,5.928111193789674e-180,5.319222869652496e-72,9.611108473900627e-156,2.210154392225662e-105,2.1954502589948535e-140,1.1593772529166148e-182,7.561089742705089e-179,8.760559320002964e-143,1.2843606675188134e-86,2.9963707193291463e-72,2.1899411907808367e-133,4.623993560723794e-78,1.7969590889310757e-31,9.689819668943404e-10,0.33333349209569235,0.33333349209569235,8.392617959955779e-30,4.391802942737618e-90,7.594621654871807e-49,9.157712421617803e-34,1.215227549952697e-27,3.276349946831496e-26,1.987349917591304e-43,3.819001850379123e-101,5.047031744190483e-63,4.1049448672887677e-44,4.3781617345575523e-212,1.1187424445877837e-79,5.652518225555793e-41,7.127912725890244e-52,4.421489348940295e-22,2.1996237773376318e-35,2.5364477661371558e-113,2.687347411388578e-142,5.0454585218990075e-14,1.4870830021391812e-98,9.254588994208433e-90,3.3623821886958406e-96,4.709901173922472e-180,1.665260581377612e-112,1.044970923547584e-97,8.174268322188754e-44,1.1076113880039595e-60,1.4242891939372673e-47,8.122925735399147e-56,5.14089472727672e-42,3.8714299942785237e-29,7.529800318416033e-67,2.9069764577666995e-108,4.3364696218652287e-70,9.617013111163305e-48,9.994862497872823e-56,9.811764438619168e-97,7.815516132013289e-47,3.578461854464706e-176,1.2808926984339767e-115,7.100642462098042e-74,5.961858415827605e-57,2.602989784846705e-19,5.073751810226229e-23,1.7034634142008485e-31,0.3333330131623662,1.8142852716252179e-91,1.9211594938072278e-52,1.1125829518356089e-44,2.4615666236117442e-195,8.695776954331986e-125,9.475927269664168e-54,3.292837676369838e-38,3.676093009684897e-146,1.1107784547861669e-35,2.271534651146086e-75,4.584505985886493e-39,9.173777338899622e-136,7.2219993238804735e-71,2.409828524201937e-115,4.95033783482426e-104,1.5120788110593594e-30,1.2181179629355964e-39,1.9809662207798253e-183,1.0028863665155699e-165,7.7654743736971535e-59,1.2711039944825194e-114,1.2560440241086034e-68,2.1900699258758324e-68,1.436125794794077e-82,7.0968507899104805e-140,1.0536065833100795e-25,8.865927987265302e-59,6.025126666139911e-67
1354,1.1298028676143446e-67,7.503027777098908e-156,2.1745720840611494e-129,7.24666984140989e-29,0.0,3.3374430403053544e-30,3.8207089945832623e-73,2.488258235436995e-83,2.515793186471793e-77,5.533872929175055e-168,1.4020908762542552e-55,1.462250575137268e-115,4.483584484583185e-103,6.746057363102901e-90,1.1124431034836753e-150,4.279581214711449e-171,2.444968307526981e-113,3.621286402559793e-66,2.552324665694901e-103,6.233288216166527e-107,7.811662547179212e-62,6.99149890780785e-105,7.235115239839568e-71,1.7013119078941786e-77,2.524063161178577e-77,1.2293205231314895e-80,1.5220164680715727e-40,1.566363300295753e-107,8.526365841919591e-56,4.530067707851368e-64,3.2057116733548514e-70,1.596784950335002e-44,2.7980344960084163e-91,3.149194123105313e-67,1.2406100357990933e-105,5.726421449262522e-135,6.671459919948325e-73,1.1268533616935792e-105,3.949443806678375e-104,1.8387015086290575e-72,3.0058363505579627e-77,4.8913338679625696e-107,1.6021936472634644e-143,1.5221391594365594e-05,3.394838829747543e-98,4.108533729019881e-47,5.172370615339058e-88,6.309033658647012e-144,9.311009251543396e-103,1.1487140191221415e-68,5.925549741313508e-60,5.519686043653657e-57,7.848947021157087e-47,1.4213574906017316e-53,3.861543027501969e-55,1.6625456739945206e-42,2.39751087069312e-76,1.6159892847025617e-150,1.771775397360589e-41,0.33332359667604455,7.914683165393234e-95,1.5120785398084472e-128,5.445969264983149e-86,1.3988580271868772e-05,5.172645219887201e-133,1.371491432941705e-83,1.1000280086558303e-86,4.424683657683618e-58,1.2865458698865134e-51,2.843130087434523e-31,2.6938512957446473e-44,0.33332359667604455,2.553525749463786e-101,1.4978591178147233e-62,1.2353274494840357e-149,5.983321158862422e-113,2.9970703873636e-70,1.6873392059940441e-69,7.741035615912359e-65,5.891223035869873e-42,0.33332359667604455,2.0569354476667815e-51,2.1751338302562275e-24,2.221378360383907e-58,5.382277483656776e-85,1.6945658484512493e-120,8.192176942580221e-49,1.002545036586205e-71,3.990251788563647e-234,1.6115247941013268e-132,8.646938668652244e-66,5.509879768163618e-125,1.2665445795103603e-47,1.9037842921114015e-78,2.4853795078496425e-68,1.2176906003652766e-107,1.0391065720637144e-53,7.28203347579021e-142,2.247021764885864e-97
1357,4.038945400049039e-82,3.6913366913631125e-152,4.2211810096911946e-91,1.257207828235884e-17,0.0,9.2597198555771e-60,5.0807665647761686e-108,7.800302131712539e-77,9.164295874440742e-77,1.2927503354904539e-245,1.0200299784972298e-46,1.8039830766559608e-118,4.0615873659664555e-96,2.3809449717915726e-80,1.250204474506587e-134,1.2812021375035234e-166,1.1746130537157771e-113,3.022773828134892e-38,2.0372191126581884e-92,2.6213740257100475e-77,6.636131921746405e-98,2.81449643919145e-64,2.147539706597939e-59,6.534307582296014e-80,3.407250881441009e-108,1.252707846803098e-65,1.0474462892754423e-66,6.027799241508437e-81,1.871727026566551e-49,2.3801495037750834e-66,5.237546006814326e-42,3.585349760912359e-50,7.132496643003933e-71,1.1831131500556731e-88,4.45877590491224e-76,3.010160751751554e-155,3.9689177327141346e-74,3.3769537778671834e-95,1.5389357907717454e-99,9.337074500913582e-61,1.06492008505674e-62,1.449565894968557e-118,3.780764388155221e-111,9.492289586320743e-19,2.1286002705425882e-69,2.3007141943926606e-75,4.1434628627834793e-103,4.003471181395067e-153,1.241200239720188e-113,1.3689303218387142e-75,2.0978718450960398e-23,1.4503409817962997e-94,2.1815427646021226e-06,5.532331359655202e-34,8.22069307921203e-29,3.212125167435778e-26,2.743003486521789e-51,9.419535095584162e-115,2.05155774720091e-41,1.8878448431591953e-91,2.106274168089114e-114,5.151409632779565e-104,4.0209225812306245e-63,6.194706580770812e-149,2.8079907151723134e-102,1.5258539347433575e-65,1.0934073376571494e-51,9.353585430363047e-47,8.200447497506363e-25,0.4990946844121915,3.29802320213977e-42,2.476702538774501e-105,4.863731600304029e-110,0.001811416844531315,4.17274434706315e-182,2.3721117003053266e-108,7.461342185594754e-29,4.424201798729959e-45,1.4045756115529215e-143,5.982688623853005e-42,5.17120072866156e-74,5.674624142210978e-20,1.4543239668805461e-136,1.4907467292230399e-30,1.5813662966744427e-118,9.723080055793916e-102,0.49909171718825696,5.464909482430041e-30,5.93659062838968e-173,1.3437405557799065e-139,1.1932575121127852e-60,7.195264193517193e-161,2.9298166834370444e-50,1.9988002798492074e-77,1.7012991331094627e-45,1.4918773590849707e-108,1.2255580761714204e-11,2.5374994044033446e-120,1.6049798156755463e-58
1361,7.833890196399363e-06,2.429522109973695e-19,2.9015946680886012e-126,9.714420945164364e-29,2.6506210473938157e-257,1.5210654069315797e-90,3.7413903744467e-101,9.933019611479202e-08,0.1657808790799196,2.2369820648878274e-117,6.097943257351998e-24,7.335352477367567e-51,1.4733627096184824e-11,8.776673764918314e-24,3.9271913855627392e-59,5.190380468621377e-184,6.038082632935439e-42,3.084506101815138e-22,7.207002214530038e-117,1.7265760605388017e-25,4.414965165213334e-12,1.1874021917953652e-110,1.408643264852455e-81,7.398493116045495e-112,7.469481596344352e-140,4.200794226720965e-96,0.005306809998943992,9.20699029035366e-148,1.85610394577339e-85,9.063555569879597e-94,5.189266122623447e-86,2.9810150049037564e-64,3.5696590268329976e-103,5.139164684180769e-88,7.970177139802324e-115,6.93577982646781e-158,1.0694678226188853e-111,1.2229731004666466e-136,2.0120555747361574e-136,8.946705491452732e-102,9.851659637799957e-108,0.1657808790799196,4.470377311438192e-144,5.2451914409801366e-76,2.821690704792955e-114,1.4559473046057933e-75,1.1241963990720375e-112,0.1657808790799196,0.1657808790799196,2.1689838655814158e-23,9.63878255200795e-52,6.350673600667271e-108,9.119674156516337e-58,2.348470963051447e-29,9.714730320874124e-37,3.0311802810139463e-46,3.2730477608035656e-103,3.6705972450437507e-186,2.6012061958727222e-58,6.037141140180716e-118,2.2207531384253194e-114,1.2547726356229836e-118,6.887169712734125e-124,9.94544230810843e-191,4.100362335144779e-131,2.4174138488198997e-71,1.660799790357426e-114,1.0897000475088022e-90,1.401759238031339e-58,3.2213036187964326e-38,1.2128520705621584e-76,1.727166344733857e-124,1.1500161675659449e-154,1.2663767824826425e-53,2.590950862195315e-142,1.0137414307432137e-126,5.240345302442871e-81,4.841753145613564e-114,1.1805622732281318e-141,3.0497974432173734e-63,3.28222126845507e-84,3.2449367873977973e-69,1.7537692997123352e-153,1.50003539297289e-70,8.594956124737919e-128,1.206415545982277e-66,5.534273367429263e-61,6.092019021422148e-54,5.834177909509254e-233,1.216068930626575e-77,1.0147500423591372e-79,3.671910027482623e-83,9.388264330447802e-68,4.811153390978076e-19,0.16578087907991745,6.205189687438638e-23,8.688612112703237e-80,5.431983655314766e-186,0.1657808613619192
1362,9.048510750749627e-82,2.0806422512782228e-185,9.407943630299153e-76,9.120286963488439e-21,0.0,5.048983091381156e-58,1.0974343946144158e-82,1.5881803682770882e-118,1.5131476084920253e-100,3.972452727853878e-225,1.4028744487165512e-66,1.5746782475413376e-187,1.6741197305311926e-146,5.397918733213727e-141,1.768624217980692e-184,8.367232399222388e-120,5.505534635915714e-144,8.165315968096351e-85,1.5814470585849034e-123,5.802125768313585e-135,1.392012190988383e-66,5.073863918759933e-13,0.0019621984642073298,0.03905726702619053,2.1278038717197477e-38,0.15983032458324475,1.264126290000107e-100,7.642379673822597e-43,5.357462136992589e-08,0.1598297061500305,2.5216621668894572e-15,2.6784080389483467e-07,5.638362846940644e-86,1.3703936713819436e-65,3.6322506057942973e-13,1.1767000852596878e-180,1.0290045352667897e-33,0.1598303245161063,0.15983032458324464,0.15983032458324475,0.1598292086774146,1.8443296440946795e-120,1.3602560833838176e-107,1.611189082713281e-32,1.9367688920340772e-82,5.437191336983809e-74,2.815591402377929e-85,4.733598390225229e-171,5.758153699532838e-138,5.706303344730674e-118,1.2445701468609708e-42,1.985455131735611e-71,8.791306841110381e-46,1.5802611815402332e-80,8.098641143714668e-44,3.2046578247050496e-46,3.513404258740538e-91,2.571743637064405e-52,4.560080077089271e-66,1.5784747082461084e-100,3.689065013208616e-99,1.9558137541419525e-78,5.47923252836988e-35,1.7649243327211788e-184,3.255341878438453e-120,6.8404480584985545e-84,6.421281199245272e-54,4.852882153770805e-24,3.7454287815897897e-31,1.654581411303722e-33,2.7939230955141577e-40,1.5507562599306395e-128,1.9401084018427974e-68,7.137371567122674e-57,4.140460081752171e-155,5.713906882235555e-155,2.5167084712078374e-75,1.602032257621896e-51,1.4313426442696097e-135,6.925008053064588e-44,9.67782471013151e-95,1.0613716768321932e-39,1.1244426642811142e-154,9.65484111905227e-63,2.806784326658162e-78,2.2870321198986258e-149,1.8126626206180095e-53,1.40045757207777e-38,1.883099366751814e-158,1.904212818459103e-165,9.372414974490336e-50,1.0570006345712735e-150,1.3761937359565638e-90,1.1077741308385193e-98,1.2462222556181359e-64,4.120135946626727e-149,1.8107162330122383e-14,2.593869197843406e-81,1.3511065174890713e-87
1363,2.0146076764185912e-53,2.669837901180128e-94,1.526509380753037e-88,1.5248352210040333e-26,0.0,8.699499846453248e-71,5.757750028682227e-129,2.3478002395387367e-66,4.0526556578436787e-72,2.0607766121404024e-194,1.2762729713002348e-47,3.2021032558586017e-125,1.4460108308379135e-60,8.935974743969196e-68,8.52238854431008e-108,9.060440974987208e-159,1.1034436205385426e-114,1.8190122050775114e-57,2.088625690385285e-78,2.9628156480988795e-65,3.7311345517161925e-78,1.6775163397400602e-56,8.235494479463469e-63,3.775756100956205e-67,2.219915088547499e-98,2.262555039224932e-70,2.4155900577808455e-42,4.2120278416015085e-75,2.0692912025890262e-57,4.4237212197166916e-61,1.1528985622001156e-26,5.93343760797477e-56,5.931789876718282e-90,7.293388826985838e-85,8.693154757240798e-72,1.0667904021707128e-182,1.0475945701503075e-92,4.65728958393406e-103,2.2207658655311855e-117,2.640295723736053e-55,5.53870813523155e-92,3.1841417316390834e-50,7.829820011169585e-141,9.24066114825296e-55,2.1030623902079046e-116,2.5781674383859027e-84,5.0149203663835574e-93,1.2065169156521887e-116,1.8328351028804428e-38,1.5487701695413682e-81,6.051291992529222e-31,2.457756420392143e-87,1.939085283009005e-27,6.106474856337533e-13,4.4427559575630906e-11,4.828697927391606e-19,1.02856858642035e-35,1.9939764956291657e-162,1.2432056065354098e-71,2.4493354109226747e-113,1.1755084041946433e-104,1.699296277627128e-111,5.99753118946956e-67,1.8794266763296125e-187,4.214140887205309e-100,2.449769031234112e-46,2.6885026113341807e-84,4.7615106900420365e-51,2.6042034963676382e-24,3.33938308115087e-07,3.409045225167484e-35,1.093536640370446e-121,8.701452123137082e-113,1.542185810978047e-53,3.973436133889354e-152,1.2739644170319873e-119,1.919657701976059e-34,3.3879012082587583e-59,6.313873366001543e-142,2.981159283551971e-55,3.247330768302903e-94,3.994289175692588e-50,4.465084856158654e-161,4.320018988629703e-55,1.0296181950172985e-106,4.457456475715443e-52,2.289165945830974e-05,2.9699019644058487e-40,1.038347713829459e-205,2.031286173130796e-172,1.2202905928344255e-78,1.7616253117564407e-116,6.578511530206522e-77,1.2822849814994097e-75,1.0013889313414448e-34,6.840095581662684e-103,6.095315420639943e-32,5.714590808349306e-87,0.9999767743571953
1364,1.6784318900128272e-19,0.16653982058276243,1.1655959787222947e-128,8.850060544898363e-40,2.35919849269762e-90,3.454350538265729e-92,8.875190413707006e-154,5.002709121076472e-35,0.16653982058276243,4.753423483610251e-73,0.0006889053892643445,0.16653982058276243,5.279922024127591e-84,4.74975316457457e-30,4.263985573957487e-20,3.973767724963411e-200,0.16653982058276243,3.8506773552822337e-82,5.5739529494484005e-95,6.705484799988215e-102,1.3638121042552378e-46,5.608846041633782e-81,1.080265194970289e-81,1.895646428346024e-104,4.7408884296619457e-144,2.5568346897825483e-72,1.383224810186112e-07,3.0011468384742994e-108,3.750431084060727e-97,9.054353071044812e-100,2.0077508090676527e-99,9.127625472562038e-45,1.3925941563911469e-93,2.0816440249826411e-100,5.929012056010413e-110,2.6871674083219863e-146,1.9536025035092536e-120,6.750405100002995e-135,4.263683619638829e-149,5.6962090277553547e-98,1.566855266721183e-111,2.0097817260277793e-78,5.832742051837333e-141,1.29900533793529e-63,8.10382312658967e-81,4.378729940127886e-116,4.5821734195928744e-88,1.3384121952608996e-98,5.085897283200123e-44,0.16653982058276243,1.1036092375534277e-77,1.553799776747674e-75,8.09970780714529e-90,2.1313653287011943e-69,8.71346366731013e-64,3.732155770437681e-66,2.2066175513356657e-71,6.63512772362302e-184,1.5740525330351113e-67,9.431340682682601e-120,1.382399752143189e-118,1.311255102546328e-128,2.506338717377473e-122,9.102370300089563e-199,3.823925134360483e-83,8.785919526734022e-98,4.871103088537173e-86,8.032319612379855e-95,1.094190593356724e-70,2.265394809829956e-55,2.6574149750165503e-76,4.943819945034204e-119,2.910955021637309e-102,2.765268265778966e-30,1.7576565027185454e-113,3.6199186637231485e-99,8.538649839109162e-118,1.1425895292044735e-85,1.4416663750566122e-113,1.4666387713599038e-94,1.5805210113318734e-84,1.5033317851372533e-63,5.21451122292667e-192,1.1554925769959257e-72,2.0829500353793762e-94,3.620820653352027e-121,1.0266945452199972e-66,2.9023081241361046e-78,3.007696859764081e-180,1.462120125494875e-76,2.535789404864183e-77,7.844518624282743e-129,3.6365360774392426e-39,1.939673163538499e-34,7.203279168015145e-05,0.16653982058276243,3.046024856905649e-82,2.636402751297917e-152,1.9283803121104103e-63
1368,2.588260382405445e-59,1.1100073445325231e-42,5.270593689500178e-97,1.1792444026392456e-23,1.7175614797087273e-275,8.007361988651581e-73,3.354068125522433e-60,3.031792027238562e-25,8.914659498252176e-34,1.087663185843424e-114,1.65142529879628e-48,4.824784062320598e-75,5.831378697513952e-78,3.813281409449092e-32,5.681476099269652e-94,1.092744074170861e-144,2.487712759449771e-91,2.560938500771112e-05,9.344891495388042e-134,0.33332553027545475,1.3304603400904302e-45,2.2411452090774387e-92,2.6289114040782976e-73,4.861183961198465e-94,9.27134794155217e-144,4.950769656789365e-86,3.034270950219712e-45,7.698950607447369e-134,7.718491357250957e-61,7.403427847225837e-76,6.766911766852395e-52,7.472618746211988e-71,2.287148189362415e-72,2.8311615856689357e-99,2.967952897774474e-94,4.3473927976909696e-147,4.2656421945753657e-104,9.103401810065268e-106,1.1955775289546283e-109,1.0199691171768804e-66,3.1680909507152093e-72,7.426954404538558e-31,4.306405127727453e-126,4.474383000377416e-79,3.986727771050249e-92,1.0286321904741843e-82,1.0501982410832817e-135,0.3333255302754332,1.3803641211688039e-12,1.5623849076637657e-102,4.234505881004563e-18,7.854707620512491e-113,1.0243704122985336e-47,4.50278387293338e-46,9.037385214227798e-30,1.17090725775167e-50,2.221087616681861e-103,2.2684715326869272e-139,4.9594717478411345e-56,2.842974706305995e-102,1.6765514652389845e-130,3.456371700083438e-110,5.627315560481878e-94,1.844027015497615e-164,1.614573186299446e-116,6.137147046051964e-75,6.666775103945369e-93,6.227063547868113e-72,1.4075834403314448e-30,8.324815859736731e-16,1.6062246568782884e-74,1.2639041195164155e-115,1.2880973277034061e-135,1.2939636835968998e-19,7.33518397193152e-171,2.0332996537338467e-142,1.8117890526292697e-69,1.329906834967676e-84,4.231898360627447e-117,8.478385181101205e-63,4.320375891087104e-65,7.518172709030428e-38,9.024050445221867e-125,8.709690971668982e-54,8.862341504339534e-122,2.3330314179709646e-91,2.369438555217407e-26,1.812069798102557e-56,2.0875191569501876e-271,3.645521669804213e-149,3.647167835436228e-74,1.3435405119401352e-143,7.066220293897536e-70,3.264903177505128e-58,3.6027986042799335e-14,1.8130031977033948e-69,5.35136204391125e-59,2.357517613784921e-168,0.3333233300626869
1369,7.80613638196732e-96,5.0581027105673806e-167,3.000331794356748e-63,4.743770767770409e-10,0.0,2.255636296363613e-58,5.621871823859349e-59,1.4892597697248767e-99,5.51987237717942e-96,5.185367737361049e-264,2.4708725108891598e-54,3.262753434083446e-166,4.9902898875462844e-113,5.5663351658461544e-111,7.399536886195878e-158,2.548027224776648e-128,7.021494495226929e-154,2.7307998386828008e-70,6.337697270547199e-142,2.0074440913292394e-111,4.7143296233336e-96,5.815507578008316e-85,1.077753900144633e-40,2.24859431726762e-81,5.092695602248236e-111,5.997343235940844e-67,9.709782200418176e-66,2.2576649321057604e-85,1.92652474676099e-41,6.720938373690317e-55,4.3868824240521705e-22,0.22038219315998764,3.263290454961302e-28,8.247021633630465e-15,7.248269313125981e-53,2.844172956898812e-175,4.799334852016977e-46,1.6362705736199516e-78,1.9493440703860453e-75,2.1463863231760135e-52,6.078565576565738e-42,1.1913384656591362e-78,1.120071964188789e-99,1.1982627882328663e-37,1.9454166992115034e-100,0.2633065432435415,1.823042814386341e-48,1.1656307393564524e-155,2.87135697413318e-112,4.374343966216523e-106,4.33626341231986e-16,2.4914674229987186e-39,3.275277892653969e-11,4.515191839257187e-52,3.920039192358677e-49,1.6983773746548996e-30,6.713003887896185e-87,2.873418763490294e-113,0.25586772080805315,1.5916541806450951e-58,5.183477538484915e-82,1.3443559251833996e-123,2.125294905463435e-79,4.406177934135683e-141,1.3022122239925854e-116,1.6593902252977133e-61,1.3645777391833252e-75,1.34204634418009e-30,1.8577615286708842e-32,4.0840488644840763e-10,1.8930805426480478e-49,4.345658251965212e-87,1.2478448108643662e-109,4.598195963141706e-46,3.6365290214473756e-206,2.4486690390533326e-125,1.6819411868086875e-54,3.81443350861071e-70,3.584449873232888e-144,0.2604435418728743,4.947195269606894e-59,2.1913995157228803e-18,3.7653021551850564e-74,3.957343191439851e-40,4.111846552136879e-89,2.887966094152203e-95,1.1414394900478905e-27,3.8066681108784605e-19,3.542581021720938e-205,2.3610172080337978e-182,1.4974514822267426e-64,6.586252511932811e-153,1.7342607246614209e-65,5.530926738059578e-99,1.1575718218929577e-33,8.68746031740355e-140,4.650188935904338e-39,2.984269192205586e-144,9.744292426446061e-76
