Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
5.249689440121848e-06,2.8067202564866247e-10,2.6039209425555097e-06,2.8188599760605287e-05,1.5611023552622227e-11,6.564094153913741e-08,6.89659451955525e-08,6.734714304206103e-11,5.43570628903002e-10,1.4639029179490618e-11,3.834071212688883e-14,3.46302322869875e-11,3.885765730788894e-10,1.2124881123652864e-14,2.0372862254348267e-12,3.263657819996063e-10,7.796109989716342e-12,1.5939935197432086e-09,1.586560727421872e-09,3.287597464822151e-07,2.436973157028432e-09,9.384758876363164e-12,2.929762590162329e-15,1.702104224739662e-11,1.7075975716508497e-07,9.101887000298714e-12,1.0031452085572103e-10,7.132016807761914e-09,2.6780796307553792e-11,6.745353325216699e-13,3.0321886091733577e-09,2.813039677929727e-13,2.4143494788868978e-11,2.084414996724305e-14,1.3680559813725311e-11,7.745225012627704e-12,9.619934515300765e-10,2.4721929444309933e-06,6.92858569782049e-09,5.321384685476028e-07,1.3424867220463128e-06,1.6066651975206984e-08,3.7030174458456214e-09,1.957260843354537e-06,2.0675734416410194e-12,2.880032867108391e-09,1.1661084303677853e-15,1.876947148429217e-08,1.72781427662364e-10,1.1250898213244294e-11,3.982058787496126e-08,3.5950132638711192e-12,1.0159910803591252e-11,2.0279401268997816e-13,1.184432993282463e-08,3.778541385099355e-10,1.4088664049874422e-10,6.40059589487725e-08,6.320230546152977e-06,5.0352775806636625e-06,2.402543457537631e-09,9.943915993273911e-10,4.288649982315458e-12,1.530309074573448e-07,9.673983847185405e-15,2.4046527197137563e-09,2.344209124218749e-13,3.2523533665974825e-10,2.453762374643392e-07,3.4866754155762127e-06,1.975186314910779e-10,1.4038347189307937e-08,4.9115403745967616e-11,2.7960602784475204e-10,1.7716351853145215e-14,1.0166148160884454e-10,0.9998860559840707,6.70046677052448e-11,1.6613640617418906e-12,1.9367081963391654e-11,8.238170226280968e-13,4.365965930715931e-10,1.0058798972958987e-06,1.0358662422178726e-13,5.652678757099401e-09,4.801670164811685e-06,6.182250235042795e-07,4.554204605402847e-05,1.19698311684242e-14,3.1594508018993996e-06,2.9331456257165936e-07,1.774734884726531e-11,4.469598560538242e-12,3.0892208147769344e-14,5.964666089459472e-08,1.9022582765803725e-08,1.2223331674344596e-08,1.5377569801018158e-10,1.0071463596983873e-09
4.908195556944825e-07,1.9729081066146018e-06,3.441706450804861e-08,4.945006937228081e-08,4.133331305285263e-08,4.49807530760016e-06,6.179402559284285e-09,1.0465148454083145e-09,2.97973047331741e-07,1.7869569117737833e-07,3.3890249078856155e-07,3.621886881789862e-11,7.547980995027672e-10,1.9167020778258566e-09,2.232408022517098e-08,8.387367603281162e-08,8.912668889815624e-06,7.721604756008617e-10,2.329989418598675e-10,7.239966486231104e-08,1.467560197456731e-07,2.0325027746533552e-07,6.662512990046807e-10,1.6210834694007537e-09,1.4479504397275541e-11,5.767635651701791e-10,2.170980612606463e-06,2.8090026230618915e-07,1.4020866216808694e-10,3.884090651477846e-08,6.402336391356409e-11,0.00016943786779931,8.695068956515324e-05,1.4740295757339695e-06,1.2743972737418617e-06,7.78029770181022e-09,6.097878935699273e-07,1.5695086409868606e-07,6.254741436957156e-08,1.4591521174242527e-05,1.3696931245419577e-08,7.593031357227189e-07,2.131452512856781e-06,4.847404395514079e-09,5.996002012145219e-07,8.193132831810255e-06,1.4756286830618271e-08,5.5037846961180605e-09,1.1871303945718636e-11,2.526104292851133e-09,1.8660468086080036e-07,0.002344115540385856,9.747103225811034e-11,7.31191921498987e-11,4.354292964185226e-09,1.015413581377394e-06,7.528490313276573e-08,2.1421165019880845e-09,1.7331298103935818e-06,2.7585912215318387e-07,3.862506417403771e-08,2.464488686499974e-09,1.0625448426483604e-10,2.188919649928286e-08,6.756684297999484e-07,4.697826434214979e-09,6.338041542625277e-08,2.2084098702634855e-11,7.0105561165587975e-09,7.753774663360443e-06,1.1620613677587795e-11,7.093502962839029e-11,2.3915213795093095e-06,1.3146353167289823e-12,1.0552295056387542e-07,1.6678995106583837e-07,3.885415444349981e-09,1.6192454412568474e-07,1.1564014083998444e-05,3.263579745904279e-08,3.3202934902708305e-08,1.5795512817781523e-08,9.397390278140806e-07,1.3761278237806189e-05,0.9973061654808963,3.814369865549242e-10,2.341807110389857e-12,1.6454329019031105e-08,2.164342734379453e-08,1.2253563552430494e-08,6.602644274737337e-08,1.381712924489047e-09,1.1242067339168263e-08,2.7194814146385126e-10,2.3635677825251705e-06,2.2797625330737948e-09,1.2253945118771133e-11,4.632587203013985e-08,1.1504308829996476e-09
1.597991276417186e-08,7.743952179977894e-09,1.0636120116796631e-10,1.2095948705003222e-09,7.412964242544921e-09,4.719670662857409e-12,1.1689791322890318e-08,0.9999337246061545,2.7830136149122613e-07,2.475600935245602e-09,2.305591242385334e-08,1.4883620409906318e-08,2.0633700713176402e-08,5.770812064538321e-08,3.9170656222289157e-10,5.191943406111872e-10,2.3635097489525713e-10,6.116649875643752e-06,5.6265399324152985e-09,8.787080444906219e-10,3.910517534519363e-09,9.435088125167013e-13,2.44920205869533e-11,2.3304493333257787e-10,1.744100461335192e-11,5.3994163173723624e-11,9.852910065183783e-08,8.535658032274078e-13,1.6714112469234925e-09,1.511476061398835e-11,8.778550669546201e-10,1.709592858187122e-11,7.410871615895935e-09,8.05971693193906e-09,2.3190825422748537e-12,1.3915906355839092e-08,2.582220777303419e-12,3.9849442008822717e-10,4.71591160670627e-12,2.25862457919868e-11,1.7808235870663627e-11,2.607068274810549e-10,1.5455105318084191e-09,1.6387222484097027e-11,4.0054536075588547e-08,1.0349274975263394e-09,1.8558046849474414e-11,2.057545847526857e-09,1.2939404563646366e-08,1.1544394252021195e-06,1.2288627233991665e-11,2.1365291354933815e-13,6.367343512613526e-09,5.0677982745107476e-09,1.0440114294554343e-10,1.1125228377182268e-11,7.628713051793858e-12,4.232133865917921e-09,6.691772344613703e-09,5.468723374161913e-11,3.5972492706764356e-09,1.0108492869668223e-11,2.3072328363713993e-09,1.7320379685639722e-11,2.0387707978442257e-09,6.882737600115131e-10,7.388766535873517e-11,3.0601932105571207e-10,5.5674631660098987e-11,1.221664053910841e-11,4.041508023946263e-10,1.3608408653404213e-09,5.651156577037876e-13,4.2478815876482546e-05,4.052659287345292e-09,6.775897638964695e-10,4.005597170604401e-11,8.465233717130402e-13,6.89217360194445e-11,8.608985223291912e-10,1.5227501629475452e-09,5.229991084273021e-09,6.968815389233214e-11,1.6746612879595328e-09,4.4736106826345714e-10,1.6036496131662175e-09,2.6193295596180315e-07,6.918490906679818e-11,3.833863325054833e-09,4.0290531761787326e-08,4.678613666609867e-10,3.7486382706482797e-08,1.545338502977701e-05,2.4657566974332135e-08,6.848934511048712e-09,1.3962894550858035e-09,1.913946865035873e-14,5.770771010373256e-13,3.4761405784650502e-09
6.805051640298462e-11,1.4961001154661716e-08,7.390272741246564e-07,2.0141293954386016e-06,8.06495129504678e-09,6.406104601541255e-08,1.2839043386992585e-06,1.5633615409877697e-08,4.921240035936009e-10,3.2126020720288337e-10,1.7537524697365683e-10,7.329462093036642e-08,1.1706386830300772e-08,1.495061514052483e-08,1.2833756312173015e-09,6.593141675887403e-07,3.391101859039533e-10,5.627641777032292e-09,5.609884984214368e-09,5.198383352248918e-07,1.0988995863364607e-09,1.404129668657999e-06,4.081084805214755e-05,5.362563507268461e-07,1.1717308973731802e-06,7.422260184025518e-06,3.956226214731294e-09,1.2409960373748657e-07,8.281706640020052e-06,8.424749552688046e-06,0.0014115486073253759,3.538719780269571e-09,2.391706036756497e-07,6.056629845774043e-09,2.4060605853217743e-05,2.5960760462591807e-09,2.2236429196066127e-05,3.0187816743787804e-07,3.0552803746587965e-08,3.373187917000547e-07,5.195687756356681e-07,3.262773104295387e-11,9.535938184416826e-07,5.03207259939202e-07,2.157251530264407e-09,2.5200061526158303e-07,3.2220543414683196e-09,3.843365757097974e-07,7.642152600134154e-09,2.315982176958534e-09,4.183839245571403e-07,1.9704174726598218e-08,8.29231343110552e-07,6.899869761141071e-09,1.0687966784744558e-09,7.367727489190144e-07,9.109913927742638e-09,5.979470671184878e-06,1.852760723899536e-09,4.582623356014749e-09,9.660257648121553e-08,2.44526782018343e-07,3.349347293591152e-07,3.678418550792928e-06,1.3649097116419483e-09,8.289054220800606e-09,5.886620723818853e-07,0.9983170917779635,2.116370095652865e-07,1.065172868875618e-05,1.6969350963757693e-05,4.088247847238972e-07,2.728882317521529e-05,1.5126672730251882e-05,4.179390604627258e-12,6.984758523607572e-11,2.7943381090097938e-08,1.6680025519556065e-07,1.239662532814292e-09,1.7345982931170213e-06,1.1716688397061523e-09,3.0896462476459856e-06,1.260628070488548e-06,5.111068175152343e-10,2.773668643649422e-09,6.654463585838217e-08,1.7290792375328981e-07,1.8484113537258552e-05,1.1016886093188145e-08,9.396380308984749e-08,4.845747508154194e-07,8.30611444335869e-10,7.190292426822609e-08,3.2725545895082525e-09,2.6601668463148363e-08,7.565140917080608e-09,3.816444861414677e-05,1.0801050696489825e-09,4.086297191671728e-07
4.681104660696139e-08,4.876009981597497e-09,1.0354986937713907e-06,5.647701204129609e-08,3.58156168729573e-11,1.9759807549368994e-08,2.8257774145415113e-06,3.945664910178261e-11,8.72832305638635e-09,4.5701560675597404e-11,6.680674633366689e-15,3.9342099135081166e-11,4.3303464412863096e-11,1.5373152518392267e-13,1.4105497486188122e-13,3.255886679779748e-07,3.0501467706143595e-11,8.27221669075197e-09,6.30643993317112e-13,2.0509962293050726e-07,4.760350583240547e-11,5.295331109245302e-08,3.07807177527361e-11,2.4112980735270995e-07,1.217670668389217e-07,5.237779115690493e-07,2.5241925361282403e-13,2.4989688241816974e-07,2.9551996907661885e-10,1.3032655649059895e-06,3.7321943616850824e-08,2.6969618571927922e-08,1.6727103029521021e-09,4.054911967812432e-10,0.0007439024609179165,3.186890268669572e-13,0.00014196502139716242,0.9920445489900572,7.890643811815853e-06,0.0069553772396395205,2.9282524878584876e-05,5.9030441209881e-10,1.7330532797344636e-08,4.083833288004687e-09,4.320941401578368e-12,6.131728612457875e-09,4.277492916690901e-15,5.615858687424069e-06,4.805518900127205e-12,5.0838383386277564e-14,9.460672419837185e-09,2.066026161811274e-10,9.913008459659314e-11,5.002269330972534e-16,1.50826725728623e-10,3.870191684203834e-12,4.868567570205669e-15,1.1206867072842086e-05,6.678029627604169e-07,3.379297281180024e-05,1.349751638540333e-08,1.5116072886678135e-09,1.3061383004526368e-09,3.260622135531224e-11,2.00789157426181e-13,7.619138247951002e-10,2.742446247382738e-11,5.941602562137573e-07,2.0860642481636233e-09,5.1498108524703226e-11,4.566657543945272e-09,1.617386249284656e-11,1.9716767863414733e-06,1.1849793817152805e-09,6.1328949537628745e-15,8.723786765881206e-13,4.089169000689475e-06,1.381338838961792e-09,1.0285595671762425e-11,7.455832879734693e-08,6.838805455631113e-14,4.982957823521642e-07,5.926054235859704e-07,1.4867848028347546e-13,3.3165327333553743e-06,4.9133972734672915e-08,9.951856203363874e-11,4.8110408667400866e-06,1.549148125782822e-12,3.056074658322844e-07,4.7427336566291156e-08,4.297172353542939e-13,2.5814307421403942e-12,1.427083600241493e-14,4.2471611244232305e-09,7.607251233838967e-10,2.2330753128188984e-06,2.164494814546957e-11,4.003291301533753e-11
0.0009466260655995309,0.002447111033033771,1.1321154955754267e-07,2.392099318476867e-08,0.00016217759172748516,3.9849103184526926e-07,1.794016297857691e-06,0.0013755192988602466,0.9892042119841298,2.172976257159092e-05,1.8068505209737808e-05,0.0029416027976867415,4.741415022083394e-05,4.1714916526370254e-05,7.42598329232954e-05,9.42331591564824e-06,0.0012014718474308034,3.903272255915161e-06,2.1611957082731466e-07,8.499578474912884e-07,7.3372645090371584e-06,2.1541365089538903e-07,1.3008390668641484e-08,2.4498017280866743e-08,3.620229809148383e-09,8.167963943266279e-08,0.00010567911699538237,5.73317594790335e-09,1.75948315860109e-09,1.783658655879175e-07,3.5900959814852115e-07,6.44740175588066e-08,4.280823166273623e-06,1.939494185656698e-05,1.349485191598423e-07,9.87408161373319e-06,1.3017359323839013e-08,2.158198765086733e-06,1.0082577414662358e-08,9.73148112147698e-06,2.1035327337227833e-06,2.472038767201349e-06,9.629430506596844e-08,1.7757382523053692e-08,4.083296129832125e-07,5.822923403018141e-08,1.8495535205755258e-08,1.7929988392024503e-06,2.039459472231074e-05,0.00020325246284403695,4.1762758664666835e-09,1.5642726040215942e-09,2.7477321126861106e-06,1.402990679565036e-07,2.8972847151493976e-07,1.7959286519126697e-07,2.808197393455747e-07,9.073247973976498e-08,4.3470326359695735e-07,8.350838445912029e-07,2.4862996740147978e-08,4.577740753731099e-09,9.045737302043129e-08,6.902858998623643e-07,5.837513303712381e-06,9.188968987788085e-08,3.107170599896166e-07,3.479914642211666e-08,3.868929611065385e-08,2.8255993038043796e-06,1.2138640296363513e-07,9.412412421879351e-08,4.929272338089769e-08,2.6671514893294657e-07,2.1318255099901633e-05,3.2583983190555916e-06,5.21844728362001e-08,1.628675236553202e-07,8.582711117730863e-06,7.624820848496397e-08,6.7623096804852e-07,2.768219691369459e-07,1.710998021184235e-07,1.2479401343530384e-05,0.0002667700945469674,1.8818076523040778e-06,4.822723908275814e-07,7.421475561092896e-08,2.599906600520222e-07,0.0002538592022134906,2.2341678230583525e-07,3.060064977855126e-05,1.0125030150908224e-05,3.7475786171459065e-05,0.0003090087206462215,0.00012357355713990802,3.874708412529169e-09,2.5554471080702887e-08,1.4289922594162317e-05
5.0778097824069336e-09,1.233104789381006e-07,2.3304385072356076e-12,2.015944452798673e-14,1.970581768159747e-09,1.9690660475208678e-13,1.6108283099243592e-11,9.010351604329496e-11,6.275939142307971e-08,4.998594101291058e-10,7.758831468909417e-11,1.2414550244570068e-05,2.926212146177983e-09,1.4951307170614906e-08,9.879908031980906e-07,1.2847890626419777e-10,8.617186851074918e-06,1.5407302177961103e-09,8.116873506009164e-11,3.5058757565713034e-11,4.5100679985837065e-12,9.243705535943301e-13,1.5657952264354646e-11,2.0122018154682001e-13,2.6403777342185893e-13,1.1015908597224467e-12,2.8561543839979797e-07,4.755254843841007e-09,2.6906815190578964e-15,1.4983836904528004e-12,4.826573470570586e-13,5.1924505906005776e-14,9.37162214888576e-12,5.101524367054992e-12,1.9172774173820327e-12,2.644963287968796e-11,2.2617410852698183e-10,2.933425511441253e-10,3.645813494110872e-12,5.90802114730882e-12,4.461851412756646e-10,4.4222976546117756e-10,1.7609540971686581e-12,7.250302149211536e-12,1.2841669753565777e-10,8.233647611988997e-13,1.951480282625127e-12,4.000090684561555e-10,5.335920422003437e-10,4.379870023272698e-07,1.154080655880891e-13,3.565092463021805e-14,3.196831908168596e-11,2.277491388207534e-13,8.201342212945351e-14,1.2886281382221693e-13,1.3108806166677353e-11,5.837987595507722e-11,1.434599839723223e-08,1.4252913413295352e-10,8.60177293797078e-12,3.5652271385245305e-13,2.4874328235165058e-09,4.2519793612081664e-10,6.535089273784536e-11,3.182252348861314e-14,4.543473390295023e-10,2.835661216994706e-11,7.835938961381133e-14,1.0624526076504057e-12,3.185507061157926e-13,1.6979379366013126e-11,1.1963305694012338e-12,6.847350209764972e-11,6.848543255580604e-10,2.774478192464459e-09,1.4270405460935478e-10,1.5373276039330519e-09,4.853403999327877e-10,2.687582104701896e-13,3.6226988742843345e-11,2.3098044509843302e-11,5.2313426276186525e-11,3.454255007011085e-10,5.781190017106769e-10,8.134001553547248e-11,2.8078725003643464e-10,4.165918860175749e-12,6.481111651584507e-11,1.1716632776759188e-07,2.4182107144681067e-12,2.0133065555249327e-08,7.009946392543344e-11,7.480819884655337e-10,2.850247967948999e-07,0.9999765869862994,2.410051583814335e-11,4.733913710391096e-10,1.795618827808044e-11
8.431956765881173e-10,6.085507390461471e-10,1.337806688797885e-10,6.685344925819824e-11,4.472777631652148e-10,9.154775896461196e-14,2.1635710022609665e-11,5.340880971690829e-12,6.085174399686066e-13,7.155922400770882e-13,4.7830626136365916e-15,4.934329847241379e-12,1.781353862445156e-09,7.150400529407718e-16,1.043256573719742e-14,7.984152391183374e-13,2.4306918389311934e-14,4.798555035353462e-12,4.569616784668816e-13,5.371623835979247e-07,1.7504304005373417e-12,2.4840607610633623e-14,1.206021673820684e-15,7.833854068707944e-12,1.5422869797565313e-11,1.323063338572925e-13,8.281330484491796e-09,5.791602451337937e-13,1.2425655556038588e-14,6.185582821067169e-14,2.1102000508415759e-13,2.7014763772692223e-14,3.0653076328072766e-11,6.178365888476324e-16,1.269162363299784e-13,6.486217050395436e-16,2.226418345756778e-10,7.730812525933853e-10,4.0598736075342125e-11,5.502986800798404e-11,2.6416947308888324e-09,5.6904744156721145e-11,2.790920634230446e-12,8.012549735644505e-11,5.53475059729026e-14,4.179855472502099e-11,1.2003808189784655e-16,4.000685888217663e-10,2.1537533183429556e-10,5.041474381878094e-13,8.487110497109318e-11,4.22595429034404e-14,9.661523146446144e-14,5.347944519334864e-14,5.33661739319544e-10,3.094401223204649e-10,3.0191990043097895e-13,5.075630020448981e-11,4.0562704062688567e-08,7.010493270468595e-12,3.4117160916237996e-12,2.4183685557302034e-11,4.68452386585377e-14,6.763085923166289e-11,8.339049504211988e-15,2.389643113729976e-09,1.7782938325861397e-16,3.957907076859356e-11,2.9376114125763918e-09,1.9547001686791432e-07,1.048086447679897e-11,8.5921220111399e-12,1.4277602012984997e-13,1.1997943684080186e-06,6.656955057045444e-16,3.475481705885431e-13,1.2796097308733312e-08,1.765988028589599e-13,3.990249564626558e-15,2.7470326380378247e-12,2.0077425527904687e-14,2.0591018634504457e-12,1.679186821877169e-08,1.2611375410090018e-16,3.284079338840775e-11,0.9999977079732301,1.3799167192476815e-10,2.516171180270078e-07,1.019331823925938e-15,6.669603863312051e-10,1.1575288816583466e-09,2.4999876051455984e-14,1.7109962176368034e-15,5.211296591036566e-15,3.918169410854408e-11,2.8563563820281356e-11,1.249793199215933e-08,1.4489973731121884e-13,8.84520000588345e-12
5.1233922195009745e-11,1.7667727746958928e-09,1.133216452845263e-09,2.569140482902214e-09,1.6142977108513593e-09,1.3843132156070661e-10,1.7638296706606924e-07,2.3879122911909394e-09,5.191612680130009e-09,5.312711502460924e-10,5.464688610372564e-11,1.4920413266784646e-06,1.0513842005359466e-06,1.4903538939936851e-06,4.171658490329179e-09,2.3755897665498885e-05,2.3310303346164856e-10,2.0416545528401687e-05,1.0270217626195036e-06,7.611665486609188e-09,9.782647514620717e-11,6.275544152821456e-09,6.601656640228322e-05,3.054710506035483e-07,7.574156051537652e-07,8.350053877161886e-07,7.800975460794255e-12,9.160474913776033e-07,3.551870984873667e-08,2.517700261089984e-07,8.409380266167568e-08,4.112559202273504e-11,1.1084038660150851e-08,3.3980231078761785e-07,2.9662597659807233e-08,9.172863528225581e-09,9.868818912747489e-08,2.4321624863362035e-08,3.010850845711077e-07,1.7488804802003337e-07,9.800543567558398e-09,2.3502810652761938e-08,4.5298095926887555e-11,3.786172173810296e-11,2.2308915873550408e-07,5.12279652134927e-09,1.5004943804737164e-07,4.11453746785584e-09,1.838949895186668e-10,4.516923839715713e-10,5.806179347159902e-10,1.5098219888063267e-09,2.1756001516820276e-08,3.744078513638154e-09,8.00897916084186e-09,1.97590419715189e-10,1.8720637240362786e-10,2.43127781662786e-06,2.2620324165971458e-08,3.801148913095294e-10,1.0106209345353329e-08,1.484480899525121e-08,0.9998308695304013,1.4612053213537277e-10,1.6706629217512103e-09,8.723119973365665e-08,1.8350153417456345e-06,8.271589612150757e-06,6.991350022399101e-09,1.9643427129295888e-11,1.2281382610136465e-07,1.6459233547624108e-09,4.95744834567852e-09,8.67683422595007e-08,3.939998867063787e-09,1.758802583640202e-10,3.287398056212344e-09,5.534680579934386e-08,4.1604329009138166e-10,4.249292590408801e-07,6.363646014906429e-08,1.6310131594098923e-07,3.362204708850608e-09,2.7549743263482413e-09,1.5784340831263674e-11,2.4943438511298504e-09,5.445668251608813e-07,6.294945249337281e-09,1.9220530257111173e-07,1.560278732531812e-08,8.894664606016798e-10,2.586807715024348e-06,1.2006360694927505e-09,2.398257256143151e-06,2.0099957882506647e-09,2.8312458333934414e-05,3.9731053933436265e-07,9.136718405708547e-07,5.1174575883169093e-08
3.2706930544332866e-08,1.2923597520954733e-08,0.00015919662204802448,5.210724696736342e-08,1.3817300787538317e-07,1.1339100453902617e-06,2.779281057554179e-08,3.365991665309503e-07,1.8534872749626215e-09,2.9982558023615447e-08,0.9925507634068251,6.088534938981109e-08,6.703453241165828e-09,1.2339159854329012e-06,4.403658671361952e-08,6.394921347584894e-09,5.428207283193761e-08,9.15693765979935e-10,4.2274995257519713e-07,8.715884816511554e-09,6.986442299270077e-08,0.00011877000670823111,5.031444130867576e-05,3.9529820461182455e-07,2.5309486495951576e-08,8.272100934393884e-08,2.436976744944164e-09,3.018162411723217e-08,7.006713144712518e-07,4.68114839965487e-08,0.0004162341351571339,0.005065817414437104,3.777693639803199e-06,1.5213260960413354e-06,8.535541277874209e-07,1.3943785860612585e-05,3.596240523168066e-10,1.2292796954118314e-11,1.4578549557022358e-10,2.8981017108053937e-13,8.524708084471892e-11,8.2796896080525e-10,2.4504897366063122e-06,1.9127117604000326e-08,0.0003892100393409384,3.424842257377014e-07,0.0008807449046458245,8.9390224027295e-11,1.0990324674362047e-10,1.707746375621665e-05,2.874932864083214e-09,1.146935750389534e-07,2.3205946312971516e-08,1.0620198073324407e-05,6.100063751162406e-08,1.7287681040758503e-06,2.753700897691625e-06,3.9228610312955063e-10,2.4127066744850843e-10,1.8769185739748137e-11,9.126191106220234e-08,3.707672624004227e-06,3.4924629586711196e-08,2.731928058913715e-10,2.5443308987748948e-05,9.583524237590502e-08,1.260609602727829e-05,4.6880643426389715e-07,1.4105737771694268e-05,9.62764289354954e-09,1.8902738632813446e-07,2.166599178253622e-08,2.458345038010579e-08,3.7681355545429244e-06,5.033111270267947e-07,2.7888419332432477e-07,6.058056267806834e-11,1.5822111839433252e-08,1.9415482399766223e-08,3.992838355230057e-07,3.4716654687095985e-07,1.331939264073978e-06,7.328104077482923e-11,2.432384418392716e-06,2.150660850160424e-09,2.1344991308865431e-10,3.048326518220722e-08,2.959596228994038e-10,1.7892236601581284e-06,2.770782996885902e-10,1.8449036094998921e-06,1.947987474060066e-07,0.000156764429909601,6.048477591898143e-06,1.659878291631292e-06,2.6994231849838455e-10,6.323947701065643e-10,1.2988837113883537e-07,7.433721608040523e-05
3.2839019948820534e-06,3.9259584920929295e-08,2.9103216376899054e-08,5.477338746278279e-07,1.625967914133773e-08,5.835334337125511e-09,5.975712452870959e-09,3.1581635912469985e-08,1.2926647012641755e-08,8.01188511980822e-08,9.888510167932125e-06,3.6505677645185792e-09,4.361028830386555e-06,7.959079331788043e-08,1.5609480373522499e-09,1.8218551177915252e-08,1.9305166433720173e-08,1.210678500076714e-08,1.9526847581133223e-07,3.3569625966674775e-08,3.9318428553389366e-07,2.959017330488239e-09,3.635687349822152e-09,7.754959449813822e-08,2.1008644581255302e-08,1.1969665099725858e-06,9.33609276401671e-09,1.0726093507003565e-10,5.2563944559689395e-09,8.688942538080531e-09,1.4186314192857457e-09,2.090043668233648e-06,5.3990094602853325e-05,9.215656230664296e-07,7.122857837862719e-11,4.166413054053233e-08,6.357070678028592e-10,1.970308486713544e-08,8.564018627462803e-10,3.0943214870959725e-08,1.0056238111016853e-10,1.009861652219864e-08,5.6233186683972087e-11,1.0623040590724394e-08,1.900274579670665e-07,3.4537621529715125e-08,3.1734263693899564e-06,4.782072757924476e-10,3.9725167941777925e-09,7.019459166600463e-09,7.140610235836974e-10,1.260404707894429e-08,3.4534704732349076e-08,9.472801956197719e-08,6.241677725569777e-07,8.717439617635038e-07,7.505796621290392e-08,2.81862212840589e-10,7.691193945045922e-09,1.8923276382628776e-08,1.0947378388327786e-06,1.968157031026862e-09,9.617152731149936e-08,4.93195106602938e-10,1.2582486102383703e-06,0.9998347319134538,2.328978749928336e-10,6.203745469994664e-09,6.906227107324054e-05,1.1218003605092079e-07,1.1983658063347177e-06,6.995357738055398e-08,1.0896324966975117e-08,3.4741803090191036e-09,2.809045538672137e-07,6.089086606336449e-07,1.8730610753239575e-08,2.178608396107774e-09,1.7234395608669797e-08,1.317175045009874e-06,3.050775653839758e-07,1.1967026180063191e-08,2.601183247632139e-09,2.109077679708329e-10,1.3519490583322946e-08,3.633075991487598e-07,5.868697154583852e-07,5.249837859950703e-07,1.744013261550593e-08,2.4818881076309885e-10,4.267250846754431e-08,1.5632682873608379e-07,1.4121524999420907e-07,2.767886433700597e-07,2.958206727448612e-09,6.811278764239629e-10,4.235988135621701e-09,6.489116494607244e-08,4.939780272040633e-06
